user_id,birthdate,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,age,cancellation_rate,session_per_user,n_booking,trip_distance,trip_seats,overcarrier,session_duration,time_to_flight,discount,customer_value
612562,1999-06-12,F,,,usa,los angeles,LAX,33.942,-118.408,2023-02-22,23,0.3333333333333333,8,3.0,3974.209842999768,2.0,0.5,1.4833333333333334,5.878831018518518,1.0,2924.72
613164,1996-08-08,F,,,usa,chicago,MDW,41.786,-87.752,2023-02-23,26,0.0,8,3.0,260.780812173569,1.0,0.0,2.2055555555555557,8.81349537037037,0.3333333333333333,1442.7733333333333
614033,1985-03-01,F,,,usa,honolulu,HNL,21.316,-157.927,2023-02-23,37,0.0,8,2.0,7144.227707284004,1.0,0.5,3.091666666666667,9.06208912037037,0.5,1833.134
614793,1957-07-10,F,1.0,,usa,jacksonville,NIP,30.236,-81.681,2023-02-23,65,0.0,8,1.0,2777.2462779243806,1.0,1.0,1.25,6.921354166666666,1.0,419.5515
614828,1984-01-17,F,,,usa,miami,TNT,25.862,-80.897,2023-02-23,38,0.0,8,2.0,1769.9135373271704,1.0,0.0,1.8583333333333334,8.511556712962964,0.0,589.635
616461,1993-03-03,F,,1.0,canada,london,YXU,43.036,-81.154,2023-02-24,29,0.0,8,2.0,1601.349407001032,1.0,0.5,2.408333333333333,8.033049768518518,0.0,688.4200000000001
616692,1969-07-11,F,1.0,1.0,usa,san francisco,SFO,37.619,-122.375,2023-02-24,53,0.0,9,1.0,2977.5022685525114,1.0,1.0,1.7666666666666666,9.541828703703704,1.0,536.769
616734,1998-02-26,F,,,usa,san francisco,SFO,37.619,-122.375,2023-02-24,24,,8,,,,,,,,
616950,2001-10-03,F,1.0,,usa,nashville,BNA,36.124,-86.678,2023-02-24,21,0.0,8,1.0,1229.7711374054752,1.0,1.0,2.2,10.438055555555556,0.0,217.15
616992,1986-10-23,F,,1.0,usa,san antonio,SAT,29.534,-98.47,2023-02-24,36,0.25,8,4.0,1603.7060280381008,1.0,1.0,2.4583333333333335,6.452806712962963,0.0,1909.485
617990,1964-06-24,F,1.0,,canada,halifax,YAW,44.64,-63.499,2023-02-25,58,,8,,,,,,,,
617994,1978-08-28,F,,,canada,toronto,YYZ,43.677,-79.631,2023-02-25,44,0.0,8,3.0,610.6305895598045,1.5,0.5,3.3277777777777775,4.076174768518518,0.6666666666666666,889.7266666666666
618063,1973-04-19,F,1.0,,canada,ottawa,YOW,45.323,-75.669,2023-02-25,49,0.2,8,5.0,2977.0702959951354,1.0,0.6666666666666666,3.85,8.275335648148149,0.0,1449.2366666666667
618088,1969-07-21,F,,,usa,des moines,DSM,41.534,-93.663,2023-02-25,53,0.0,8,4.0,1716.6394802557609,2.25,0.5,2.45,5.7458680555555555,0.5,5713.42425
618201,1974-11-05,F,1.0,,usa,san diego,NZY,32.699,-117.215,2023-02-25,48,0.0,8,2.0,3569.5799531985895,1.5,0.0,1.875,7.085850694444444,0.5,2162.991
620394,1987-12-26,M,,1.0,canada,calgary,YYC,51.114,-114.02,2023-02-26,35,0.0,8,2.0,1942.1102919153434,1.0,2.0,3.75,5.1378125,0.5,1781.84875
622708,1982-03-20,F,,,usa,new york,LGA,40.777,-73.872,2023-02-26,40,0.0,8,4.0,2022.1767480667781,1.0,0.5,3.9625,10.833721064814814,0.5,751.26025
623750,1980-10-14,F,,1.0,usa,chicago,UGN,42.422,-87.868,2023-02-27,42,0.0,8,2.0,2109.2605474384195,1.0,0.0,2.583333333333333,7.125289351851851,0.0,1356.785
623972,1970-03-18,F,1.0,,usa,new york,LGA,40.777,-73.872,2023-02-27,52,0.0,8,3.0,2814.924507043514,1.3333333333333333,0.5,2.7222222222222228,6.817091049382715,0.0,978.6333333333333
632988,1975-12-27,F,1.0,1.0,usa,phoenix,PHX,33.434,-112.008,2023-03-03,47,0.0,8,3.0,1419.6267875067622,1.0,0.3333333333333333,3.383333333333333,8.463622685185186,0.3333333333333333,862.9833333333332
545936,1981-01-04,F,,,usa,new york,LGA,40.777,-73.872,2023-01-22,42,0.0,8,3.0,4039.8080086645364,1.0,0.0,3.1333333333333333,6.076921296296296,0.3333333333333333,993.465
545981,1987-08-14,F,,,canada,windsor,YQG,42.276,-82.956,2023-01-22,35,0.0,8,5.0,748.940151212239,1.3333333333333333,0.3333333333333333,3.5966666666666667,11.401493055555555,0.4,1038.5534
546061,1977-02-15,F,,1.0,usa,new york,JFK,40.64,-73.779,2023-01-22,45,0.0,8,4.0,3070.0179965629563,1.0,0.0,2.7083333333333335,6.613917824074074,0.5,650.94225
546072,1974-08-01,F,,,usa,washington,IAD,38.944,-77.456,2023-01-22,48,0.0,8,4.0,2052.3385222979664,1.3333333333333333,0.6666666666666666,2.7416666666666667,12.291145833333333,0.25,1180.9
546688,1972-01-05,F,,,usa,new york,JFK,40.64,-73.779,2023-01-22,51,0.25,8,4.0,2520.738462065314,1.0,0.5,4.466666666666667,10.396898148148148,0.0,1010.6500000000001
546728,1970-09-11,F,1.0,,canada,montreal,YUL,45.468,-73.741,2023-01-22,52,0.0,8,2.0,3972.6345134793987,1.5,0.25,3.791666666666667,159.3980613425926,0.0,2636.4749999999995
546774,1966-08-22,F,1.0,1.0,usa,new york,JFK,40.64,-73.779,2023-01-22,56,0.0,8,3.0,1681.183371308789,1.5,0.75,2.138888888888889,7.681938657407407,0.3333333333333333,1487.2933333333333
546888,1994-10-04,F,,,usa,orlando,MCO,28.429,-81.316,2023-01-23,28,0.3333333333333333,8,3.0,3561.6841444934767,2.0,0.0,3.8666666666666667,6.832731481481481,1.0,5665.24
546972,1974-08-03,F,1.0,1.0,usa,los angeles,LAX,33.942,-118.408,2023-01-23,48,0.0,9,3.0,3218.900849071538,1.0,0.5,2.672222222222222,10.731313657407409,0.3333333333333333,775.0540000000001
547006,1951-04-12,F,1.0,,usa,new york,JFK,40.64,-73.779,2023-01-23,71,0.5,8,2.0,,,,,,,
547483,1989-03-17,F,,1.0,usa,new york,LGA,40.777,-73.872,2023-01-23,33,0.0,8,2.0,1372.6077637575668,1.0,1.0,2.658333333333333,7.993640046296297,0.0,1353.28
547559,1987-04-14,F,1.0,,usa,washington,IAD,38.944,-77.456,2023-01-23,35,0.0,8,6.0,1213.3304820050553,1.3333333333333333,0.5,3.8166666666666664,51.81494212962963,0.5,949.8310833333334
547613,1983-11-06,F,,,usa,phoenix,LUF,33.535,-112.383,2023-01-23,39,0.0,8,4.0,2724.039755745974,1.0,0.0,1.9083333333333334,6.942557870370369,0.0,653.46
547862,1977-02-04,M,1.0,1.0,usa,houston,EFD,29.607,-95.159,2023-01-23,45,0.0,8,4.0,963.3317285468544,1.0,1.0,2.45,7.107287808641975,0.0,1076.745
548504,1986-08-03,F,,,usa,houston,IAH,29.98,-95.34,2023-01-23,36,0.0,8,7.0,1930.8335167757225,1.1428571428571428,0.42857142857142855,2.8714285714285714,37.990267857142854,0.0,665.2642857142857
548653,1981-02-10,F,1.0,1.0,usa,jacksonville,JAX,30.494,-81.688,2023-01-23,41,0.0,8,5.0,2203.846415122506,1.4,0.26666666666666666,2.993333333333333,6.4901435185185194,0.4,2220.7
548672,1982-10-08,M,,,usa,chicago,ORD,41.979,-87.904,2023-01-23,40,0.0,8,4.0,1708.6632098176303,1.25,0.375,5.341666666666667,7.887436342592593,0.25,720.24
548988,1975-09-20,F,1.0,,usa,los angeles,LAX,33.942,-118.408,2023-01-23,47,0.0,8,4.0,2481.008147831495,1.0,1.0,2.2458333333333336,9.23789737654321,0.75,633.8885
549058,1994-09-01,F,1.0,,canada,toronto,YKZ,43.862,-79.37,2023-01-23,28,0.0,8,2.0,7332.175589866858,1.5,0.75,2.6083333333333334,185.56381365740742,0.5,6271.383
549367,1982-05-15,F,1.0,1.0,usa,new york,LGA,40.777,-73.872,2023-01-24,40,0.0,8,4.0,1276.3696645968546,1.6666666666666667,0.16666666666666666,2.3333333333333335,8.353618827160494,0.25,1290.046
550019,1991-08-22,F,,,usa,richmond,RIC,37.505,-77.319,2023-01-24,31,0.0,9,4.0,1551.015625672646,1.25,0.5,2.95,8.131979166666666,0.5,1019.8249999999999
550028,1955-01-12,M,,,canada,montreal,YHU,45.517,-73.417,2023-01-24,68,0.0,8,1.0,2447.865338334694,1.0,1.0,1.3166666666666667,8.069224537037037,0.0,467.37
550222,1989-07-11,F,,,usa,indianapolis,IND,39.717,-86.294,2023-01-24,33,0.0,8,3.0,2653.7176663209084,1.0,1.0,2.588888888888889,9.17829475308642,0.3333333333333333,1305.6246666666666
550300,1971-10-07,F,1.0,,usa,dallas,DAL,32.847,-96.852,2023-01-24,51,0.0,9,4.0,967.497377003913,1.5,0.0,2.9625,7.268428819444445,0.25,921.584125
550514,1986-04-06,F,1.0,1.0,usa,montgomery,MXF,32.379,-86.362,2023-01-24,36,0.3333333333333333,8,3.0,,,,1.4833333333333334,,1.0,1296.0
550599,1970-04-23,F,1.0,1.0,usa,mobile,BFM,30.626,-88.068,2023-01-24,52,0.0,8,2.0,1236.2072384095593,1.0,0.5,3.45,6.431631944444444,0.0,210.51999999999998
551627,1991-09-24,F,,,usa,providence,PVD,41.724,-71.428,2023-01-25,31,0.0,8,2.0,1277.425216457982,1.0,1.5,1.7833333333333334,6.9616087962962965,0.0,452.49
551963,1986-08-15,F,,,usa,fort worth,FTW,32.82,-97.362,2023-01-25,36,0.0,8,4.0,1913.0346065275899,1.5,0.75,2.095833333333333,7.346634837962963,0.75,1067.0495
553361,1982-04-04,F,1.0,,usa,memphis,MEM,35.042,-89.977,2023-01-26,40,0.0,8,4.0,1137.4818170091937,1.6666666666666667,0.6666666666666666,1.7916666666666667,8.243329475308641,0.5,888.9675
553559,2003-05-18,F,,1.0,usa,los angeles,LAX,33.942,-118.408,2023-01-26,19,0.0,8,2.0,3516.533724463676,1.0,1.0,2.425,4.65199074074074,0.0,1102.02
554141,1984-10-05,F,1.0,,usa,new york,JFK,40.64,-73.779,2023-01-26,38,0.0,9,4.0,2443.69130892814,1.3333333333333333,0.5,2.75,6.9105285493827155,0.25,894.115
554961,1979-06-10,F,1.0,,usa,des moines,DSM,41.534,-93.663,2023-01-26,43,0.0,8,4.0,1167.6806117005208,1.0,0.5,2.4875,5.247887731481482,0.0,1412.3
555058,2006-07-03,F,,,usa,new york,JFK,40.64,-73.779,2023-01-26,16,0.0,8,2.0,3547.019305573511,1.0,0.5,2.2333333333333334,130.77171296296297,0.0,1080.73
555250,1996-12-13,F,,,usa,san diego,NZY,32.699,-117.215,2023-01-27,26,0.0,8,1.0,3338.6375947496545,1.0,0.0,4.566666666666666,5.623217592592592,0.0,608.07
555852,1978-09-18,F,1.0,,usa,dallas,DAL,32.847,-96.852,2023-01-27,44,0.0,9,4.0,1221.455615458836,1.25,0.625,3.2583333333333333,8.238883101851853,0.0,2364.54
556824,1980-12-07,F,,,usa,new york,JFK,40.64,-73.779,2023-01-27,42,0.0,8,4.0,1140.7112324077239,1.0,0.25,4.570833333333333,7.0831105324074075,0.0,377.5425
556827,1959-06-01,F,1.0,,usa,phoenix,PHX,33.434,-112.008,2023-01-27,63,0.0,8,3.0,2888.5841072907174,1.0,0.0,2.5833333333333335,8.570931712962963,0.0,1027.7066666666667
557762,1954-11-16,F,,,usa,san diego,NZY,32.699,-117.215,2023-01-28,68,0.4,9,5.0,,,,3.8666666666666667,,0.0,1104.0
557879,2006-01-15,F,,,usa,burlington,BTV,44.472,-73.153,2023-01-28,16,0.5,8,2.0,,,,,,,
558114,1976-01-21,F,1.0,,usa,omaha,OFF,41.118,-95.913,2023-01-28,46,0.2,9,5.0,1579.6895525504465,1.0,0.5,3.6,8.674479166666666,0.0,1223.44
558659,1980-05-09,F,1.0,,usa,winston-salem,INT,36.134,-80.222,2023-01-28,42,0.0,8,1.0,3688.013887491723,1.0,0.0,2.6666666666666665,5.58425925925926,0.0,781.16
558851,1990-09-17,F,1.0,,usa,memphis,MEM,35.042,-89.977,2023-01-28,32,0.5,8,2.0,,,,,,,
559782,1984-07-13,F,,,usa,lubbock,LBB,33.664,-101.823,2023-01-29,38,0.0,8,4.0,1601.2090290652047,1.25,0.25,3.275,6.85796875,0.5,1054.62825
559918,1981-11-24,F,,,canada,calgary,YYC,51.114,-114.02,2023-01-29,41,0.0,8,3.0,2485.889870503965,1.0,1.0,1.6555555555555557,6.711261574074074,0.0,2292.2366666666667
559995,1973-02-28,F,1.0,,usa,oklahoma city,TIK,35.415,-97.386,2023-01-29,49,0.0,8,1.0,1800.255908298234,2.0,0.5,4.55,6.635729166666667,0.0,3717.8
560257,1968-09-16,F,1.0,1.0,usa,bakersfield,BFL,35.433,-119.057,2023-01-29,54,0.0,10,1.0,,,,1.5666666666666667,,0.0,255.0
560341,1976-09-05,F,1.0,1.0,usa,omaha,OMA,41.302,-95.894,2023-01-29,46,0.0,8,3.0,1762.7087345676496,1.0,0.0,3.016666666666667,5.3571180555555555,0.0,791.4366666666666
560367,1981-10-18,F,,,usa,houston,EFD,29.607,-95.159,2023-01-29,41,0.0,9,5.0,2087.033678504319,1.4,0.4,2.8133333333333335,6.475407407407408,0.2,2038.9988
560433,1997-04-14,F,,,canada,toronto,YYZ,43.677,-79.631,2023-01-29,25,,8,,,,,,,,
560478,1982-05-13,F,1.0,,usa,modesto,MOD,37.626,-120.954,2023-01-29,40,0.0,10,2.0,3077.077493059911,1.0,3.0,2.1166666666666667,9.778136574074074,0.0,1121.685
560497,1981-11-25,F,1.0,,usa,baton rouge,BTR,30.533,-91.149,2023-01-29,41,0.0,9,1.0,2583.940142079549,1.0,0.0,2.5833333333333335,7.801678240740741,0.0,422.16
561994,1974-10-17,F,1.0,,usa,laredo,LRD,27.544,-99.461,2023-01-30,48,0.0,8,3.0,2148.2357252136803,1.0,0.0,2.8722222222222222,8.537588734567901,0.3333333333333333,661.866
562238,1976-06-02,F,1.0,1.0,usa,new york,LGA,40.777,-73.872,2023-01-30,46,0.0,8,1.0,2289.2041936622522,1.0,1.0,3.05,7.400659722222223,0.0,356.35
562428,1979-07-14,F,,,usa,colorado springs,COS,38.806,-104.7,2023-01-30,43,0.0,8,3.0,1993.3281897868972,1.6666666666666667,0.3333333333333333,2.4388888888888887,7.756176697530864,0.3333333333333333,2687.6226666666666
562529,1983-08-25,F,1.0,1.0,usa,oklahoma city,TIK,35.415,-97.386,2023-01-30,39,0.0,8,4.0,2091.960256789816,1.0,0.75,2.85,8.374409722222222,0.25,719.79375
562576,1975-08-16,F,1.0,,usa,chicago,UGN,42.422,-87.868,2023-01-30,47,0.0,8,3.0,2812.813772164562,2.0,0.5,1.3944444444444446,280.16356481481483,0.3333333333333333,1208.6333333333334
562612,1981-10-23,F,,,usa,chicago,MDW,41.786,-87.752,2023-01-30,41,0.2,8,5.0,2064.970544363073,1.5,0.5,2.0555555555555554,5.061967592592593,0.0,1102.24
563059,1983-05-21,M,,1.0,usa,cleveland,CLE,41.412,-81.85,2023-01-30,39,0.16666666666666666,8,6.0,2799.02050475297,1.25,0.5,2.5125,10.615442708333333,0.5,1040.5575000000001
563162,1989-08-17,F,,1.0,canada,toronto,YKZ,43.862,-79.37,2023-01-31,33,0.0,8,3.0,2993.8251286105624,1.0,0.0,3.4055555555555554,5.86985725308642,0.3333333333333333,666.9899999999999
563254,2006-01-07,F,,,usa,phoenix,PHX,33.434,-112.008,2023-01-31,17,0.0,8,2.0,2026.2587173507727,1.0,0.5,4.008333333333334,9.988883101851851,0.0,984.59
564219,1981-09-28,F,,1.0,usa,baltimore,BWI,39.175,-76.668,2023-01-31,41,0.0,9,4.0,1395.503151828853,1.0,0.6666666666666666,3.5375,6.535486111111112,0.25,647.46
565070,1957-04-16,F,,,canada,quebec,YQB,46.788,-71.398,2023-01-31,65,0.0,9,2.0,3455.254494194795,1.0,1.0,2.7416666666666667,4.861637731481482,0.5,793.295
565109,1994-08-05,F,,,usa,chicago,UGN,42.422,-87.868,2023-01-31,28,0.0,8,4.0,1641.5064535529862,1.0,0.75,2.4916666666666667,8.072575231481482,0.75,581.878875
565251,1990-02-05,F,,,canada,calgary,YYC,51.114,-114.02,2023-01-31,32,0.0,9,3.0,2942.463668801949,1.0,0.3333333333333333,2.7055555555555557,7.74673225308642,1.0,750.5013333333333
566432,1960-07-16,F,1.0,1.0,usa,el paso,ELP,31.807,-106.378,2023-02-01,62,0.0,9,4.0,2921.8678971456898,1.6666666666666667,0.5,2.904166666666667,7.500497685185185,0.0,1520.2725
566702,1977-02-09,F,,1.0,usa,minneapolis,MSP,44.88,-93.217,2023-02-01,45,0.0,8,3.0,1669.649638151776,1.0,0.5,3.755555555555556,4.682858796296296,0.3333333333333333,1009.5600000000001
567243,1991-05-15,F,,1.0,usa,houston,IAH,29.98,-95.34,2023-02-01,31,0.0,8,1.0,1498.748354985124,1.0,1.0,3.433333333333333,7.575393518518519,0.0,2095.08
568078,1987-01-12,F,1.0,1.0,usa,san jose,SJC,37.362,-121.929,2023-02-02,36,0.0,8,2.0,3962.6923533380473,1.0,0.5,3.6916666666666664,7.835283564814814,0.0,1321.345
568167,1990-09-26,F,,,usa,san diego,SAN,32.733,-117.189,2023-02-02,32,0.0,8,4.0,3201.348387590578,1.3333333333333333,0.16666666666666666,2.791666666666667,9.740528549382717,0.25,1771.3557500000002
568984,1956-05-13,F,1.0,,canada,montreal,YMX,45.68,-74.039,2023-02-02,66,0.0,8,1.0,,,,2.4833333333333334,,0.0,1968.0
569107,2004-07-06,F,,,usa,indianapolis,IND,39.717,-86.294,2023-02-02,18,,8,,,,,,,,
569817,1987-12-08,M,1.0,,usa,houston,IAH,29.98,-95.34,2023-02-03,35,0.0,8,3.0,369.5100456160064,1.0,1.0,2.2055555555555553,6.725295138888889,0.3333333333333333,767.0766666666667
570076,1994-03-08,F,,,usa,miami,TNT,25.862,-80.897,2023-02-03,28,0.3333333333333333,8,3.0,1039.9042433724326,1.0,0.0,2.2,6.692916666666667,0.0,1697.02
570224,1986-07-11,F,,,usa,st. petersburg,SPG,27.765,-82.627,2023-02-03,36,0.0,8,2.0,1644.5679481475288,1.0,0.5,3.2,8.292222222222222,0.0,724.34
570666,1989-05-11,F,1.0,,canada,winnipeg,YAV,50.056,-97.032,2023-02-03,33,0.0,8,3.0,2154.8403022635844,1.0,1.0,1.9833333333333334,7.773773148148148,0.3333333333333333,965.3166666666666
571429,1982-05-22,F,1.0,1.0,usa,new york,LGA,40.777,-73.872,2023-02-03,40,0.0,9,2.0,2564.6749373870475,1.0,1.0,2.5083333333333333,7.571174768518518,0.5,796.9200000000001
571560,1972-10-09,F,,,usa,tulsa,TUL,36.198,-95.888,2023-02-04,50,0.0,8,3.0,1923.2614059541977,1.0,0.6666666666666666,2.8388888888888886,10.039926697530865,0.6666666666666666,978.8723333333334
571561,1992-03-15,F,,,usa,des moines,DSM,41.534,-93.663,2023-02-04,30,0.0,9,1.0,,,,1.5333333333333334,,1.0,1065.6000000000001
571637,1983-04-07,F,,1.0,usa,seattle,BFI,47.53,-122.302,2023-02-04,39,0.0,8,3.0,3286.584492039227,1.0,1.0,2.761111111111111,8.650694444444445,0.0,881.0566666666667
572290,1981-07-14,F,,,usa,chicago,ORD,41.979,-87.904,2023-02-04,41,0.0,8,6.0,1708.9894556378204,1.1666666666666667,0.16666666666666666,4.016666666666667,7.267233796296296,0.16666666666666666,803.44
575576,1971-10-17,M,,,canada,toronto,YZD,43.742,-79.466,2023-02-05,51,0.0,8,3.0,1180.6364146019594,1.0,0.3333333333333333,4.444444444444445,6.005941358024692,0.3333333333333333,818.5603333333333
575711,1975-04-04,F,1.0,1.0,usa,santa ana,SNA,33.676,-117.868,2023-02-06,47,0.0,9,3.0,2946.8708980030083,1.0,1.0,2.961111111111111,7.889704861111111,0.0,1482.8366666666668
575774,1982-08-07,F,1.0,,usa,oakland,OAK,37.721,-122.221,2023-02-06,40,0.0,8,3.0,3485.88648275205,1.0,0.3333333333333333,3.038888888888889,8.913167438271605,0.0,1102.1299999999999
576612,1986-02-13,F,,,usa,austin,AUS,30.194,-97.67,2023-02-06,36,0.0,8,5.0,2112.9786943618737,1.6,0.2,3.3733333333333335,7.293212962962963,0.0,2257.8039999999996
576785,1991-07-01,M,1.0,1.0,usa,cincinnati,CVG,39.046,-84.662,2023-02-06,31,,8,,,,,,,,
576962,1979-02-25,F,,,usa,chicago,UGN,42.422,-87.868,2023-02-06,43,0.0,8,3.0,14900.947322784452,1.0,0.0,2.6944444444444446,280.83351851851853,0.3333333333333333,1238.26
576966,1968-11-22,F,,,usa,memphis,MEM,35.042,-89.977,2023-02-06,54,0.0,9,2.0,1418.3697932202922,1.0,0.0,2.075,7.667309027777778,0.0,769.53
577180,1975-01-02,F,1.0,,usa,new york,JFK,40.64,-73.779,2023-02-06,48,0.0,8,5.0,1691.1095110174945,1.0,0.6,2.6,7.160555555555556,0.2,551.4378
577381,1976-06-22,F,1.0,1.0,usa,tacoma,TCM,47.138,-122.476,2023-02-06,46,,8,,,,,,,,
577984,1977-03-05,F,,1.0,usa,el paso,ELP,31.807,-106.378,2023-02-06,45,0.0,8,3.0,2121.737100359947,1.0,0.3333333333333333,2.5,8.808680555555556,0.0,865.54
578164,1981-02-26,F,,1.0,usa,denver,DEN,39.858,-104.667,2023-02-07,41,0.0,8,2.0,1759.1646022144607,1.0,0.5,4.066666666666666,7.561412037037037,0.0,393.135
578866,1983-04-24,F,1.0,1.0,usa,los angeles,LAX,33.942,-118.408,2023-02-07,39,,8,,,,,,,,
580460,1981-06-15,F,,1.0,usa,colorado springs,COS,38.806,-104.7,2023-02-08,41,0.0,8,3.0,1816.829613678292,1.0,0.3333333333333333,2.461111111111111,6.460790895061728,0.3333333333333333,419.0985
580578,1980-10-26,F,,1.0,canada,toronto,YTZ,43.627,-79.396,2023-02-08,42,0.0,9,4.0,2949.5278751523165,1.25,0.25,4.025,7.057274305555556,0.0,1323.7124999999999
580626,1971-10-25,F,1.0,,usa,santa ana,SNA,33.676,-117.868,2023-02-08,51,0.0,9,3.0,3277.720270744474,1.3333333333333333,0.16666666666666666,2.6166666666666667,116.35721064814815,0.6666666666666666,1515.0233333333333
581666,1972-05-21,F,1.0,,usa,reno,RNO,39.498,-119.768,2023-02-08,50,0.0,8,3.0,3537.4880699096016,1.0,0.6666666666666666,4.166666666666667,8.52025462962963,0.0,2279.476666666667
581679,2004-03-01,F,,1.0,canada,toronto,YTZ,43.627,-79.396,2023-02-08,18,0.5,8,2.0,,,,,,,
581721,1980-12-06,F,,,canada,toronto,YKZ,43.862,-79.37,2023-02-08,42,0.0,8,5.0,2241.7779953663335,1.2,0.4,3.496666666666667,7.723405092592593,0.0,1166.1979999999999
582577,1982-09-04,F,1.0,1.0,usa,dallas,DAL,32.847,-96.852,2023-02-09,40,0.0,9,3.0,2124.957522846468,1.0,0.6666666666666666,3.3055555555555554,8.248398919753086,0.0,719.2933333333334
583297,1969-10-28,F,1.0,1.0,usa,los angeles,LAX,33.942,-118.408,2023-02-09,53,0.0,8,4.0,3155.775001846039,1.0,0.5,2.8291666666666666,9.819563078703704,0.25,1167.8754999999999
584185,1975-08-11,F,1.0,1.0,usa,winston-salem,INT,36.134,-80.222,2023-02-09,47,0.0,8,1.0,752.196702044836,1.0,2.0,2.8666666666666667,7.747314814814815,1.0,127.09
584217,1971-10-13,F,,,usa,brownsville,BRO,25.907,-97.426,2023-02-09,51,,8,,,,,,,,
584247,1985-04-14,F,,,canada,calgary,YYC,51.114,-114.02,2023-02-09,37,0.0,8,3.0,2905.8079538036195,1.3333333333333333,0.5,2.8333333333333335,8.493402777777778,0.0,1196.0033333333333
584530,1981-02-01,F,1.0,1.0,usa,brownsville,BRO,25.907,-97.426,2023-02-10,41,0.0,8,4.0,2704.9623917697095,1.5,0.75,3.5250000000000004,6.463177083333333,0.75,2743.86725
584591,1982-07-19,F,,,usa,new york,JFK,40.64,-73.779,2023-02-10,40,0.0,8,3.0,780.1202469248543,1.0,0.6666666666666666,4.3388888888888895,5.265273919753086,0.0,163.54666666666665
586124,1981-05-10,M,,,usa,louisville,LOU,38.228,-85.664,2023-02-10,41,0.0,8,2.0,1141.0857987445652,1.0,1.0,4.108333333333333,7.6388136574074075,0.5,738.7950000000001
586192,1975-04-12,F,1.0,,usa,lincoln,LNK,40.851,-96.759,2023-02-10,47,0.3333333333333333,8,3.0,1154.4567229809877,1.0,1.0,2.2,8.955416666666666,0.0,611.0
586251,1988-06-12,F,,1.0,usa,long beach,LGB,33.818,-118.151,2023-02-10,34,0.25,8,4.0,2387.489665213304,1.0,1.0,2.708333333333333,7.75853587962963,0.5,753.27
587195,1959-08-19,M,,1.0,usa,corpus christi,CRP,27.77,-97.501,2023-02-11,63,0.0,8,1.0,2595.636298417191,1.0,0.0,2.8833333333333333,7.418831018518518,1.0,635.9134999999999
587802,1974-07-28,F,,,usa,los angeles,LAX,33.942,-118.408,2023-02-11,48,0.0,9,2.0,3897.801660000426,1.0,0.5,2.591666666666667,6.0631307870370375,0.5,1722.04
588560,1999-09-28,F,,,usa,chicago,MDW,41.786,-87.752,2023-02-11,23,,8,,,,,,,,
589758,1976-11-09,F,1.0,,usa,washington,IAD,38.944,-77.456,2023-02-12,46,0.0,8,5.0,2625.919014367781,1.0,0.5,3.056666666666667,8.119389467592592,0.4,560.7015
589812,1974-11-16,F,1.0,1.0,usa,newark,EWR,40.692,-74.169,2023-02-12,48,0.0,8,1.0,3246.720038667232,1.0,1.0,2.3,4.8713194444444445,1.0,1035.9099999999999
589977,1973-02-09,F,1.0,,canada,toronto,YYZ,43.677,-79.631,2023-02-12,49,0.0,8,4.0,874.4747578192679,1.0,0.5,3.404166666666667,7.395552662037037,0.5,633.3913749999999
590659,1988-08-22,F,,,usa,milwaukee,MKE,42.947,-87.896,2023-02-13,34,0.0,8,1.0,,,,1.3666666666666667,,0.0,360.0
590697,1980-07-02,F,,,usa,cleveland,CLE,41.412,-81.85,2023-02-13,42,0.0,8,3.0,682.2141711459253,3.0,0.0,1.8444444444444443,5.200219907407408,0.3333333333333333,1511.26
590843,1988-11-11,F,1.0,1.0,usa,columbus,LCK,39.814,-82.928,2023-02-13,34,0.0,8,2.0,,,,2.5166666666666666,,0.0,2193.5
591714,1975-08-10,F,1.0,,usa,charlotte,CLT,35.214,-80.943,2023-02-13,47,0.0,8,6.0,1347.3094148352652,1.2,0.5,2.6555555555555554,5.646638888888889,0.16666666666666666,493.90000000000003
591888,1972-03-14,F,1.0,,usa,denver,DEN,39.858,-104.667,2023-02-13,50,0.0,8,5.0,1385.3006709344268,1.0,0.6,2.68,9.576194444444445,0.6,630.2316000000001
592929,1975-11-12,F,,,usa,new york,JFK,40.64,-73.779,2023-02-14,47,0.0,8,3.0,1523.5863727793985,1.0,0.6666666666666666,2.577777777777778,5.648441358024691,0.3333333333333333,1017.2999999999998
594027,1990-04-08,F,,1.0,usa,san francisco,SFO,37.619,-122.375,2023-02-14,32,0.25,8,4.0,2977.5022685525114,1.0,1.0,2.666666666666667,4.855486111111111,0.5,1407.5639999999999
594644,1973-01-14,F,1.0,,usa,shreveport,BAD,32.502,-93.663,2023-02-14,50,0.0,8,3.0,1929.438447105809,1.0,1.3333333333333333,3.8666666666666667,6.822546296296296,0.3333333333333333,801.1566666666666
596505,1981-08-28,F,,,usa,san diego,NZY,32.699,-117.215,2023-02-15,41,0.0,8,6.0,2113.779264234363,1.2,0.6,3.3166666666666664,7.910203703703703,0.5,1591.2855833333333
597734,1978-03-14,F,1.0,,usa,san francisco,SFO,37.619,-122.375,2023-02-16,44,0.0,8,3.0,2450.1684005284337,1.0,0.3333333333333333,2.1222222222222222,8.345516975308643,0.0,561.25
